t,PvAvailP
287681,34
287682,35
287683,39
287684,34
287685,33
287686,39
287687,38
287688,34
287689,33
287690,32
287691,37
287692,33
287693,39
287694,37
287695,39
287696,37
287697,39
287698,32
287699,33
287700,33
287701,37
287702,37
287703,37
287704,37
287705,33
287706,32
287707,37
287708,35
287709,34
287710,39
287711,38
287712,37
287713,33
287714,37
287715,32
287716,32
287717,32
287718,35
287719,36
287720,34
287721,32
287722,37
287723,39
287724,38
287725,37
287726,34
287727,39
287728,35
287729,37
287730,33
287731,34
287732,35
287733,33
287734,37
287735,32
287736,33
287737,37
287738,36
287739,33
287740,37
287741,34
287742,32
287743,32
287744,33
287745,36
287746,38
287747,34
287748,37
287749,37
287750,32
287751,37
287752,38
287753,35
287754,33
287755,38
287756,35
287757,33
287758,39
287759,36
287760,35
287761,34
287762,38
287763,37
287764,38
287765,36
287766,38
287767,39
287768,38
287769,33
287770,38
287771,34
287772,37
287773,36
287774,33
287775,38
287776,35
287777,37
287778,33
287779,36
287780,39
287781,39
287782,32
287783,34
287784,33
287785,37
287786,32
287787,33
287788,39
287789,37
287790,38
287791,33
287792,37
287793,34
287794,36
287795,32
287796,33
287797,35
287798,34
287799,39
287800,37
287801,37
287802,35
287803,36
287804,38
287805,35
287806,33
287807,33
287808,36
287809,39
287810,34
287811,38
287812,32
287813,33
287814,34
287815,39
287816,35
287817,39
287818,38
287819,36
287820,35
287821,35
287822,35
287823,36
287824,35
287825,36
287826,35
287827,38
287828,32
287829,38
287830,36
287831,36
287832,37
287833,34
287834,38
287835,36
287836,39
287837,32
287838,37
287839,38
287840,31
287841,38
287842,38
287843,35
287844,35
287845,34
287846,34
287847,34
287848,35
287849,37
287850,36
287851,33
287852,33
287853,37
287854,33
287855,34
287856,37
287857,35
287858,33
287859,35
287860,35
287861,36
287862,32
287863,38
287864,36
287865,34
287866,34
287867,38
287868,32
287869,33
287870,34
287871,36
287872,38
287873,33
287874,35
287875,31
287876,36
287877,35
287878,36
287879,38
287880,36
287881,32
287882,36
287883,34
287884,37
287885,33
287886,33
287887,32
287888,33
287889,34
287890,32
287891,34
287892,36
287893,36
287894,32
287895,36
287896,32
287897,37
287898,37
287899,36
287900,32
287901,32
287902,33
287903,37
287904,37
287905,36
287906,37
287907,37
287908,35
287909,31
287910,38
287911,31
287912,33
287913,37
287914,37
287915,34
287916,33
287917,32
287918,37
287919,39
287920,38
287921,32
287922,37
287923,37
287924,33
287925,33
287926,35
287927,31
287928,36
287929,36
287930,36
287931,36
287932,34
287933,34
287934,33
287935,32
287936,38
287937,34
287938,31
287939,31
287940,36
287941,37
287942,32
287943,33
287944,32
287945,37
287946,33
287947,32
287948,36
287949,33
287950,37
287951,34
287952,38
287953,35
287954,37
287955,33
287956,38
287957,36
287958,35
287959,36
287960,33
287961,34
287962,38
287963,35
287964,34
287965,34
287966,32
287967,38
287968,36
287969,34
287970,38
287971,31
287972,35
287973,32
287974,38
287975,35
287976,33
287977,33
287978,31
287979,32
287980,33
287981,38
287982,31
287983,31
287984,36
287985,36
287986,32
287987,34
287988,31
287989,36
287990,33
287991,37
287992,36
287993,33
287994,31
287995,36
287996,31
287997,37
287998,35
287999,34
288000,35
288001,34
288002,33
288003,34
288004,32
288005,38
288006,32
288007,31
288008,34
288009,37
288010,35
288011,31
288012,32
288013,38
288014,34
288015,34
288016,36
288017,31
288018,33
288019,33
288020,37
288021,35
288022,36
288023,34
288024,33
288025,32
288026,36
288027,34
288028,31
288029,31
288030,34
288031,37
288032,38
288033,32
288034,33
288035,35
288036,36
288037,38
288038,32
288039,38
288040,31
288041,36
288042,34
288043,32
288044,36
288045,35
288046,37
288047,34
288048,37
288049,33
288050,33
288051,35
288052,32
288053,38
288054,35
288055,34
288056,35
288057,37
288058,33
288059,36
288060,37
288061,33
288062,36
288063,33
288064,36
288065,34
288066,35
288067,38
288068,36
288069,34
288070,38
288071,32
288072,36
288073,38
288074,33
288075,31
288076,32
288077,31
288078,36
288079,37
288080,38
288081,32
288082,33
288083,33
288084,34
288085,37
288086,38
288087,33
288088,32
288089,32
288090,33
288091,34
288092,36
288093,33
288094,33
288095,32
288096,35
288097,34
288098,35
288099,32
288100,32
288101,34
288102,31
288103,32
288104,33
288105,32
288106,33
288107,36
288108,35
288109,31
288110,33
288111,38
288112,31
288113,33
288114,33
288115,36
288116,33
288117,36
288118,35
288119,37
288120,31
288121,32
288122,36
288123,33
288124,35
288125,35
288126,31
288127,36
288128,35
288129,31
288130,34
288131,31
288132,34
288133,37
288134,31
288135,34
288136,36
288137,35
288138,31
288139,31
288140,31
288141,38
288142,36
288143,35
288144,37
288145,35
288146,38
288147,32
288148,35
288149,31
288150,31
288151,35
288152,31
288153,32
288154,34
288155,38
288156,34
288157,33
288158,30
288159,31
288160,34
288161,32
288162,33
288163,34
288164,37
288165,31
288166,33
288167,34
288168,34
288169,32
288170,33
288171,33
288172,37
288173,34
288174,31
288175,30
288176,32
288177,36
288178,37
288179,33
288180,35
288181,38
288182,36
288183,34
288184,31
288185,31
288186,33
288187,33
288188,31
288189,30
288190,37
288191,31
288192,33
288193,33
288194,34
288195,37
288196,32
288197,35
288198,31
288199,34
288200,33
288201,31
288202,35
288203,36
288204,36
288205,35
288206,35
288207,33
288208,33
288209,32
288210,35
288211,34
288212,33
288213,34
288214,37
288215,36
288216,34
288217,33
288218,32
288219,34
288220,35
288221,31
288222,32
288223,34
288224,33
288225,36
288226,32
288227,33
288228,37
288229,30
288230,32
288231,30
288232,34
288233,36
288234,37
288235,31
288236,32
288237,36
288238,30
288239,36
288240,33
288241,36
288242,33
288243,36
288244,30
288245,33
288246,32
288247,36
288248,31
288249,33
288250,37
288251,36
288252,32
288253,34
288254,36
288255,35
288256,32
288257,34
288258,32
288259,30
288260,31
288261,36
288262,32
288263,34
288264,33
288265,33
288266,31
288267,37
288268,34
288269,32
288270,31
288271,33
288272,31
288273,30
288274,35
288275,33
288276,31
288277,35
288278,33
288279,30
288280,36
288281,37
288282,33
288283,35
288284,32
288285,31
288286,30
288287,30
288288,37
288289,37
288290,32
288291,33
288292,37
288293,37
288294,36
288295,34
288296,31
288297,36
288298,33
288299,31
288300,36
288301,30
288302,37
288303,32
288304,31
288305,33
288306,33
288307,36
288308,37
288309,32
288310,30
288311,35
288312,30
288313,37
288314,36
288315,31
288316,36
288317,37
288318,31
288319,37
288320,33
288321,37
288322,31
288323,34
288324,35
288325,31
288326,30
288327,32
288328,34
288329,30
288330,36
288331,30
288332,36
288333,33
288334,36
288335,31
288336,31
288337,34
288338,33
288339,35
288340,35
288341,32
288342,33
288343,34
288344,30
288345,35
288346,30
288347,31
288348,36
288349,33
288350,29
288351,37
288352,36
288353,35
288354,30
288355,29
288356,33
288357,31
288358,35
288359,33
288360,32
288361,37
288362,36
288363,30
288364,32
288365,34
288366,32
288367,32
288368,30
288369,32
288370,36
288371,35
288372,30
288373,30
288374,31
288375,36
288376,30
288377,33
288378,29
288379,31
288380,30
288381,33
288382,36
288383,37
288384,36
288385,32
288386,31
288387,35
288388,36
288389,29
288390,31
288391,34
288392,34
288393,30
288394,29
288395,32
288396,32
288397,31
288398,31
288399,36
288400,29
288401,34
288402,31
288403,29
288404,37
288405,35
288406,34
288407,35
288408,31
288409,30
288410,31
288411,32
288412,35
288413,34
288414,31
288415,32
288416,32
288417,30
288418,34
288419,34
288420,36
288421,37
288422,30
288423,31
288424,35
288425,32
288426,35
288427,31
288428,33
288429,33
288430,36
288431,32
288432,31
288433,33
288434,35
288435,32
288436,36
288437,36
288438,35
288439,30
288440,32
288441,30
288442,35
288443,36
288444,35
288445,30
288446,36
288447,34
288448,30
288449,30
288450,30
288451,34
288452,33
288453,30
288454,29
288455,33
288456,29
288457,35
288458,35
288459,32
288460,36
288461,30
288462,31
288463,35
288464,30
288465,34
288466,33
288467,36
288468,32
288469,36
288470,35
288471,35
288472,33
288473,36
288474,29
288475,36
288476,33
288477,30
288478,32
288479,35
288480,32
288481,32
288482,34
288483,31
288484,32
288485,36
288486,36
288487,36
288488,32
288489,30
288490,32
288491,33
288492,35
288493,31
288494,30
288495,30
288496,31
288497,35
288498,29
288499,33
288500,34
288501,35
288502,36
288503,32
288504,30
288505,34
288506,35
288507,35
288508,29
288509,33
288510,31
288511,31
288512,30
288513,29
288514,35
288515,34
288516,32
288517,31
288518,29
288519,31
288520,34
288521,31
288522,35
288523,33
288524,32
288525,35
288526,31
288527,31
288528,32
288529,29
288530,35
288531,36
288532,29
288533,34
288534,32
288535,32
288536,32
288537,35
288538,33
288539,33
288540,36
288541,35
288542,30
288543,30
288544,33
288545,32
288546,35
288547,30
288548,30
288549,31
288550,31
288551,31
288552,35
288553,29
288554,31
288555,29
288556,29
288557,35
288558,34
288559,30
288560,31
288561,33
288562,36
288563,35
288564,29
288565,36
288566,35
288567,32
288568,32
288569,33
288570,35
288571,30
288572,35
288573,29
288574,30
288575,30
288576,30
288577,31
288578,32
288579,36
288580,35
288581,34
288582,28
288583,31
288584,36
288585,31
288586,32
288587,31
288588,31
288589,33
288590,31
288591,33
288592,36
288593,30
288594,33
288595,32
288596,29
288597,32
288598,32
288599,29
288600,32
288601,34
288602,33
288603,31
288604,34
288605,29
288606,31
288607,32
288608,28
288609,29
288610,29
288611,29
288612,33
288613,30
288614,34
288615,31
288616,34
288617,32
288618,31
288619,28
288620,34
288621,33
288622,29
288623,31
288624,34
288625,34
288626,35
288627,34
288628,31
288629,34
288630,30
288631,34
288632,33
288633,29
288634,35
288635,30
288636,29
288637,31
288638,30
288639,33
288640,31
288641,29
288642,30
288643,36
288644,31
288645,34
288646,32
288647,28
288648,30
288649,29
288650,34
288651,35
288652,33
288653,35
288654,28
288655,30
288656,29
288657,36
288658,29
288659,34
288660,35
288661,32
288662,30
288663,33
288664,32
288665,33
288666,31
288667,29
288668,32
288669,33
288670,31
288671,30
288672,31
288673,30
288674,31
288675,30
288676,32
288677,34
288678,33
288679,29
288680,30
288681,33
288682,28
288683,30
288684,32
288685,35
288686,36
288687,36
288688,34
288689,31
288690,32
288691,32
288692,34
288693,34
288694,35
288695,35
288696,30
288697,31
288698,35
288699,31
288700,29
288701,35
288702,28
288703,33
288704,34
288705,29
288706,33
288707,29
288708,35
288709,32
288710,30
288711,29
288712,33
288713,29
288714,30
288715,30
288716,35
288717,29
288718,31
288719,35
288720,33
288721,35
288722,30
288723,31
288724,29
288725,35
288726,31
288727,28
288728,28
288729,35
288730,34
288731,32
288732,34
288733,32
288734,32
288735,31
288736,33
288737,30
288738,30
288739,33
288740,32
288741,31
288742,32
288743,31
288744,32
288745,33
288746,34
288747,30
288748,31
288749,34
288750,28
288751,32
288752,30
288753,31
288754,31
288755,28
288756,29
288757,33
288758,32
288759,30
288760,34
288761,35
288762,30
288763,29
288764,32
288765,32
288766,33
288767,30
288768,34
288769,28
288770,28
288771,30
288772,31
288773,30
288774,33
288775,29
288776,32
288777,30
288778,35
288779,32
288780,35
288781,31
288782,28
288783,30
288784,33
288785,29
288786,31
288787,28
288788,35
288789,30
288790,28
288791,28
288792,28
288793,28
288794,32
288795,34
288796,33
288797,33
288798,34
288799,32
288800,29
288801,33
288802,29
288803,32
288804,34
288805,28
288806,28
288807,35
288808,29
288809,30
288810,32
288811,28
288812,29
288813,32
288814,35
288815,28
288816,31
288817,35
288818,35
288819,33
288820,35
288821,32
288822,31
288823,32
288824,30
288825,31
288826,35
288827,33
288828,34
288829,28
288830,34
288831,28
288832,33
288833,28
288834,33
288835,31
288836,33
288837,35
288838,31
288839,32
288840,33
288841,35
288842,30
288843,33
288844,32
288845,33
288846,30
288847,28
288848,29
288849,30
288850,29
288851,30
288852,30
288853,35
288854,31
288855,31
288856,32
288857,33
288858,32
288859,28
288860,28
288861,27
288862,30
288863,27
288864,29
288865,30
288866,28
288867,34
288868,28
288869,30
288870,29
288871,34
288872,31
288873,28
288874,31
288875,35
288876,32
288877,29
288878,29
288879,32
288880,28
288881,29
288882,29
288883,35
288884,31
288885,32
288886,31
288887,31
288888,33
288889,27
288890,30
288891,31
288892,29
288893,30
288894,28
288895,34
288896,28
288897,28
288898,34
288899,29
288900,28
288901,34
288902,33
288903,35
288904,30
288905,31
288906,27
288907,28
288908,29
288909,30
288910,27
288911,32
288912,28
288913,33
288914,34
288915,28
288916,32
288917,27
288918,32
288919,32
288920,30
288921,32
288922,28
288923,29
288924,34
288925,28
288926,33
288927,34
288928,32
288929,34
288930,33
288931,31
288932,29
288933,35
288934,27
288935,32
288936,32
288937,34
288938,29
288939,32
288940,30
288941,30
288942,29
288943,29
288944,35
288945,30
288946,32
288947,31
288948,33
288949,34
288950,28
288951,29
288952,28
288953,29
288954,29
288955,28
288956,29
288957,32
288958,29
288959,30
288960,35
288961,29
288962,31
288963,28
288964,28
288965,28
288966,32
288967,30
288968,31
288969,27
288970,27
288971,34
288972,32
288973,33
